fullname,real_url
Shannon,https://thelifeofapoorstudent.wordpress.com/
I Am Legend,http://cargobayy.net
Mr.Imperfect ,http://youtube.com/W0lrdxchampi0n
Footy Hall,http://footyhall.com/
Young Papi Chulo,https://Instagram.com/mr_march1/
|| Daddy Erin ||,https://soundcloud.com/erinchrisb/down-to-ride
Evolving...,http://ask.fm/xcertifiedfreak
Pretty Pria,http://shop.cuituremind.com
Mercedes Love,http://www.cuituremind.com
Hey Im Jose,http://www.instagram.com/fromtherich_
Dope.,http://www.cuituremind.com
The Kiing [?],http://twitter.com
Essens3,http://www.Reverbnation.com/Essens3
Dan Corey,http://www.DanTennickShow.co.uk
SomersetStallion,http://makeachamp.com/ryanwheeler/21726
Christina,http://ask.fm/Larell718
OG [?]KsKsZUU,http://Instagram.com/VeezyyDoe
Danii ^,http://smokemytweetss.idgaf.com
Stephanie,http://instagram.com/ifuckfemz
capo ,http://epicmobonline.com
connor,http://Instagram.com/connor.hanson
Andy Smith,http://twitter.com/search/from:@iMinstreI
Kez Hamilton (50K),http://www.get-popular.co.uk
kman.,http://Instagram.com/ohitzkman_
The Ghost (tm),https://goo.gl/62HnHv
Wu Qing ,http://Instagram.com/chilivibes
DES,http://instagram.com/desireaflower01
Tyla Banks,http://www.cuituremind.com
Reilly Small,http://www.instagram.com/reillysmall
iAmSouthbeats,http://soundcloud.com/southbeats
MCShakespear,http://www.mcshakespear.co.uk
[?][?][?][?],http://legendsofgossip.com
Lucianno Records,https://itunes.apple.com/us/album/ctfu-feat.-playboytez-single/id968559846
JONATHON LS,https://www.youtube.com/jonathonlshiphop
Stevie ,https://m.soundcloud.com/djsteviestylesmusic
Ashley,http://shop.cuituremind.com
queen em,http://youtube.com/user/theadventuresofem
,http://www.Instagram.com/Fvnxy
Josh,http://Instagram.com/asapj0sh
RateTheTrainers,http://RateTheTrainers.com/share-your-story
SMART STONER ,https://m.soundcloud.com/steven-canty
YA BOY SPONGEBOB,http://Dont.Be.Afraid.To.Dm.Me
Tatiana Michelet,http://infoselfdevelopment.com/
BrandonFromIHOP,http://fassinate.tumblr.com
Lil Chuckee,http://Instagram.com/ChuckeeMarley
,http://www.Instagram.com/Fvnxy
Attaboy,http://mixcloud.com/HIPSTERCAST
Promotion,http://www.Julyo.net
Ste Collins,http://favstar.fm/users/Ste_Collins
gib,http://instagram.com/scarlettgibson
Morgan Unique,http://shop.cuituremind.com
Brian Bailie Jr.,https://www.facebook.com/TheRightfulHeirBook
Paul Shattock PR,http://teamevangelou.com
SweetPTheEntertainer,https://www.youtube.com/watch?v=ShhT5mWQrOY
Kirsty Halliwell,http://wordsleftunspoken.com
YoungAnt #SODMG,http://SODMG.com
Tonya Johnson,http://mitsmusicgroup.com
***,http://www.Str8Buckets.co
Future,http://Vbfuture.com
Aidan.,http://uneventful.me/
Furio,http://twitter.com/search/from:incognito1570
titties bruh.,http://cre8ivedream.com/
n e a r t l e dz dz (Zhu) [?],http://tethedon.com
I Post Bad Biishes.,http://Ipostbadbiishes.tumblr.com
Uj Gallimore,http://telegram.me/ujgallimore
BIGTREVTAKENOVA,http://vine.co/BIGTREVTAKENOVA
            * Jie Fu Li  *,http://www.instagram.com/JeffGlo
Jvleel Andolini,http://hardheadedent.com/
AUM ,http://facebook.com/dominika.akinimod.92
Marco Herrero,http://the-perfect-gentlemann.tumblr.com
Day$tar aka B.D.KANE,http://soundcloud.com/daystar26
saif ,https://instagram.com/thisiszaman
S.Moss,http://BowwowToday.com
Best Quote,http://servespring.com
ERNEL [?],http://facebook.com/ERNELogy
#ZeeVision,http://www.YouTube.com/ikezeeworld
inkedupstroud,http://youtube.com/marcelstroud1
Kemberli Anne,http://www.facebook.com/kemberli.rugg
stupid,http://instagram.com/shxt.head
Andrew McCoy,https://Instagram.com/drewzee_
,http://www.Instagram.com/Fvnxy
Rage2Resilience,http://www.rage2resilience.wordpress.com
daddy,https://m.soundcloud.com/itsCadeParker
aight.,http://thatsdasiaforya.tumblr.com
Kriz,https://soundcloud.com/preachtherapper
$amurai PrPS,http://youtube.com/thapremieremusic
#J.Dogg[?][?](tm),http://Instagram.com/dhat_nigga_hydro/
dias felices,https://www.youtube.com/c/thecrabitatchannel
DM Submission ,http://projectgia.com
[?][?]Josh Bishop[?][?],https://m.facebook.com/josh.bishop.3914?ref=bookmark
Elizabeth,http://nothersupporter.com
DJ Delaney,https://Instagram.com/dj_del/
[?]ichigan,https://soundcloud.com/imbabyjames/baby-james-my-past-the-worst
Cool Hand Jack,http://favstar.fm/users/RockStarPoet
[?]#[?]SeceGibez.#[?][?],http://www.instagram.com/cecevibez
Another Black Guy,http://youtu.be/BrNRRUumf5Y?a
Young,http://www.wynk.me
Its Kroc Hoe,http://Instagram.com/king__savage4/
[?][?]Stay_Humble[?][?],http://www.hudl.com/athlete/5296491/highlights/263190453
chrissyyyy,https://www.youtube.com/user/THEMindlessWifeys/videos
Andre,http://youtube.com/kashmoneyac
LuxuryRentalD,http://luxuryrentaldirectory.com
wyo kash,http://youtube.com/kashmoneyac
Tabbi,https://www.facebook.com/tabbi.mcnaughton
 ,http://appIaud.tumblr.com
Ass,https://www.youtube.com/channel/UCfTCTeLHr7D0TokDN3U2KGA/videos
.,http://Beauty.net
I Follow Back,http://www.cuituremind.com
Kao The Great,http://Soundcloud.com/Kaothegreat
TNZ Booking Agency,http://www.tnzagency.com
Off the Glass,http://www.otgbasketball.com
DP HOTT,https://www.youtube.com/user/mrpolkboy0808/featured
7J2,http://www.7j2music.com
Slave To Nothing,http://ClickMoneyNetwork.com
Pete G,http://TheRealPeteG.com
Jaye Neutron,http://www.JayeNeutron.com
Delta Boi Gutta,http://www.soundcloud.com/deltaboigutta
Alyssa Shouse,http://www.youtube.com/alyssashouse524
Kim Leyva,http://www.reverbnation.com/KimLeyva
RoyalDynasty Apparel,http://RoyalDynastyApparel.com
James,https://itunes.apple.com/us/artist/chi-chang-liu/id909498329
Booma860,http://www.rowdycity.com
Bleu Ciel Living,http://www.bleucielliving.com
GeecheeSoGEECHEE,http://www.gullahgeecheenation.com
Cali Bound[?],http://soundcloud.com/theerealsmoove/sum-luv
VenessaMichaels,http://soundcloud.com/venessamichaels/ineedthat
Family Thang,http://facebook.com/bryaustin21
Lee Harvey,http://instagram.com/musikfan4life
BEST SPORT VIDEOS,http://instagram.com/hypehighlights
,http://69shawtyy.tumblr.com
NakedMoneyfilms 18+,http://www.RTMManagement.wix.com/Nakedmoneyfilms
viwijebyvuj,http://WWW.ZEVMEDIA.COM
NHLinCLE,http://youtu.be/mZgyrsFHgpE
TakeoffDre,http://Shop.cuituremind.com
L.C. Morgan,https://www.youtube.com/channel/UCHljU5SfaDUw9UvJMoH4bbg/videos
brittt ,http://yourkindofforever.tumblr.com
Mike Ortiz Jr.,http://dystnow.com
E.RillA,https://itunes.apple.com/album/work-single/id997536622?l=de&v0=9988&ign-mpt=uo%3D1
Saleh Babaa,http://reverbnation.com/salehbabaa
KitKat(c),http://Instagram.com/ebony_shawdii
Und3R@tEd(tm) ,http://soundcloud.com/therealunderrated/bckyrd-l1vin-feat-haze
|THDT PIGGD TShOP,http://www.SendMeFanSigns.com
Kanye Of SportsRants,http://youtube.com/rantwithsportsxvi365
Chief Mike,http://favstar.fm/users/MrMichaelBurkes
celena solomon,https://instagram.com/celenasolo/
Elisa,http://Instagram.com/elisa__asiam
Justin Ray,http://younow.com/imjustinray
Queen Kay ,https://m.soundcloud.com/jcemusiq/jce-love-on-me
J.C.E.,https://m.soundcloud.com/jcemusiq/jce-love-on-me
Daniel Forrest,http://eyeforce.com
TrillBitchsGalore,http://MyhouseIsAHOhouse.com
Dr. Lipschitz ,http://www.smfiend.com
Your Barbie,http://Shop.Cuituremind.com
|INLYAM|,http://www.mulakkhan.com
Y= shanghai Y=,http://ask.fm/jacksisamonster
IG @CobraBrown,https://instagram.com/cobrabrown/
Vi,http://www.tracilynnjewelry.net/16217
IG: ClayPerryMusic,http://Soundcloud.com/Clay2345
"Emrlaherkan
",https://twitter.com/safety/unsafe_link_warning?unsafe_link=http%3A%2F%2Fkazantakipci.com%2Fref.php%3FRef%3Dmrjohnson1231
VratiaiC/ia ias[?]iaiguiezV,http://goo.gl/kG7LNV
Bishop,http://youtu.be/VaEGkKic9m0
Quazier Dailey,http://instagram.com/therealquazier
King*skerby,http://kolsclothing.bigcartel.com
           chef,http://ask.fm/BrandonDirtyGhettoKidsJohnson
ill Smith,https://youtu.be/YsR_Pk2FayQ
iekhi,http://Instagram.com/lexiusbby_
ilovewomen stu,https://soundcloud.com/sirstudivant/sets/etc
KING Ju Too Turnt,https://itun.es/us/G_bN6
"Fayetteville, NC",http://ask.fm/AskxBird
IDM DTRK'Vl`ql lwHshy,http://goo.gl/qBCOKR
K'Y=PG_D,http://ask.fm/Anyae1115
Inspire,https://soundcloud.com/inspirethem/i-never-quit-prod-by-tim-duncan
ChelseaVoiceTags.com,http://chelseavoicetags.com
[?]Kyro[?],http://www.soundcloud.com/igets_vans
NFL Sports Talk,http://thesportsquotient.com/user/Jsolus2323
Hoop Trends,http://www.hooptrends.com
AthleticGamers,https://www.youtube.com/channel/UCRM13WAOpX5YHBA1tllmmFw
Streetseekers Radio ,http://www.streetseekers.com
OFFICIAL JAE[?]!![?],http://baltiereuc.bigcartel.com
#FollowBackArmy,http://www.tweetvend.com/marketplace/marketplace/index
#FlavorJack OUT NOW!,https://www.youtube.com/channel/UCiamFOSClK2dCAT265YZ-Wg/feed
TheezHoesAint[?][?]ine,https://soundcloud.com/doaworld/for-a-nigga-prod-by-shawdip
James Haarsma,http://jameshaarsma.com/
[?][?][?][?],http://legendsofgossip.com
John Que,http://www.johnque.com
ReVBO(tm),http://www.ReVBO.com
Charms x Bitch[?],http://twitter.com
Buddy Brown ,https://vine.co/u/1074058217547624448
Fantasy | Sports,https://www.fanduel.com/?invitedby=cobe21&cnl=da
OMEGABLAZE.,http://www.OmegaBlaze.com
Malikah Johnson,http://www.youtube.com/thriftsolider
Gina da Vinci,http://www.youtube.com//reginaantoinette
Open End Sports,https://openendsports.wordpress.com/
Marko,http://YouTube.Com/SecretlouPlays
AWP,http://www.anotherwrestlingpodcast.com
Mordecai,http://instagram.com/mordecai_fit
Retro Artistry Prod.,http://indy.livemixtapes.com/mixtapes/30311/jleshelle-enjoi.html
NBA Lowdown,http://fantasydraft.com/play/ADOD529
Ambish ,http://Soundcloud.com/Ambishh
 shooter kay ,http://youtu.be/S2NPpEYQ9kQ
Grace Andrea,http://bit.ly/1HVBR4w
Marcus,http://kmdapparel.com
Lawyer,http://www.shanescottlaw.com
[?]Peace GodNookie [?],http://m.soundcloud.com/rudeboynofeelins/the-valley-of-chicago
IceMane (tm),http://www.soundcloud.com/trillf
Rich Cole,http://www.iamRichCole.com
FeezY,http://www.youtube.com/watch?v=1tTIhbT3SWc&feature=youtube_gdata_player
Ms. Ken,http://shop.cuituremind.com
Eric Rosenthal,http://www.Page2Sports.com
Lega-C,http://youtu.be/MJMOkZ5GVgM
OneCentKicks,http://www.onecentkicks.com
Tracie Jackson,http://www.traciejax.com
FDGI(tm) FOONDESIGNS(tm),http://www.foondesigns.com
Up and Away Game,https://play.google.com/store/apps/details?id=com.choud23.upandaway
YoutubeGaming,http://www.tweetvend.com/marketplace/marketplace/index
HITS 103.7 STL,http://HITS1037.com
Skyline Cle Shirts,http://CleSkylineCo.weebly.com
HOT 94,http://HOT944FM.com
POWER 107.9,http://POWER1079.com
Terrell Harris,http://TheOpenedBox.com
Hot Fashion,http://www.decsandlondon.com
#PatriotsNation,http://Facebook.Com/Jkiddversion1.0
aiei j dzmiieu,http://www.Packers.com
[?]|[?]ippiquv oeirl[?],http://spnr.la/8QXtjBjO
You fine ,https://twitter.com/iemelyn/status/616743485228462081
$ living lucky $,http://soundcloud.com/officiallucky7
                    ,https://soundcloud.com/6ine/over-you-mix-part-2
SneakerHooked(tm),http://SneakerHooked.com
No Sleep...,http://youtu.be/cu1C1t6mtNI
Bobbie'sAngel,http://youtu.be/muTe-dh96I4
ZekeyBoyDaMan ,http://youtu.be/AcVc6U63d7U
HTC_Daranesha,http://www.houstontexans.com/cheerleaders/index.html
Shannon Self,http://www.toldyaa.com
NLM_MELO,http://youtu.be/YYqi4sAEHQw
Venessa,http://shop.cuituremind.com
HTC_Elizabeth,http://www.houstontexans.com/cheerleaders/index.html
ig:Rara 8 The Raw,http://rvrb.fm/1GPiwgE
[?][?],http://Instagram.com/Jvstuss
victoria ,http://Instagram.com/queenvnyc
Sneaker Posts,http://sneakershouts.com
Present Hendrix,http://Instagram.com/p/eLTi3SP-CZ/
Kicks Calendar,http://www.KicksCalendar.com
SinkThePrice,http://www.sinktheprice.com
@WHOisTheLega$y,http://cantstopthelegacy.rocks
Another Nike Bot,http://www.AnotherNikeBot.com/?utm_source=Twitter&utm_medium=Link&utm_campaign=TwitterBio
DJ Express,http://youtube.com/watch?v=zmVH0GTYMIc
Oozing Machismo,http://www.youjizz.com
PickSix Previews NFL,http://PickSixPreviews.com/
GameDay Post,http://GameDayPost.com
Bookcase,http://www.mybookcase.co
El Patron ,http://thelifeofabossofbosses.tumblr.com
Brad Ward,http://www.TheLandsports.com
Hellabandz_Lilru,https://youtu.be/9qiCNrNdHmw
Rio,http://www.msmarxxx.com
I Sexted,http://www.isexted.com/
OG darkskin,http://jahmall.weebly.com/
NBA Last Night,http://www.NBAlastnight.com
Maxine,http://www.pandora.com/maxine-00s
#TribeMania [?][?],http://ClevelandMania.com
IG|CallMeGwala,https://www.youtube.com/results?app=desktop&persist_app=1&search_query=gwala%20mane
A Fat Guy,http://azeviaisfamous.blogspot.com/?m=1
CLEsportsTalk.net,http://CLEsportsTalk.net
Sneaker Shouts(tm),http://sneakershouts.com
Da'Ron Whitaker,http://instagram.com/dwhitaker724
Chelsea ,http://www.marykay.com/canthony13
[?],http://instagram.com/_ImMufasa
Indians SPORTalk,http://appsto.re/us/Wtw95.i
Timbo Manziel,https://twitter.com/ttimetimmyj/status/592838871529988096
Lil BayBay,http://soundcloud.com/lilbaybay30/last-supper-freestyle-lil
WeirdAssFemaleMel [?],http://cinemagr.am/show/16797642
AnotherCavsFan,http://www.anothercavsblog.blogspot.com
216optimist,http://216optimist.com
CAVS 2016 NBA CHAMPS,http://cavs.com
Georgio's Pizza,http://www.georgiosofp.com
KYM KAY,http://pvssythoughtss.tumblr.com
7/14[?],http://soundcloud.com/teefglizzy
6|28|95[?],http://instagram.com/houstonfinestchina
Sprd Love,http://Instagram.com/nanalvzpink
Codeine Chris(tm),http://Instagram.com/codeinechris
Can't Stop Hip-Hop,http://CantStopHipHop.com
The Daily Loud,http://www.TheDailyLoud.com
Aja Gross,http://iamajagross.wordpress.com
Recruiter,https://www.libertylabor.net
Danny A,http://www.ViewHipHop.com
IndieFantasyNovelRTG,http://Blog.BerniceFischer.com
DailyAssSuppler(tm),http://DailyAsssuppler.com
LEX ,http://ask.fm/shawtytwerkem
Mariah Briel,http://m.youtube.com/user/MariahSimmonsMusic
J SLIM THE KID,https://soundcloud.com/jslimthekid
NachRo,http://nachro.storenvy.com
Cocaine Mitch [?][?],http://Instagram.com/LivingLikeMitch
Don $crilla.,http://sweetlovelyshan.tumblr.com/
Basketball,http://www.tweetvend.com/marketplace/marketplace/index
M.I.A. $WAG KILLA,http://WWW.TrappinAintDead.com
KING VICKK,http://KINGVICKK.COM
NJ Mixtape Slots,http://www.24kmixtapes.com
YC,http://Instagram.com/chrisdopelife
,http://nut-butdont-tella.tumblr.com/
SUM|fancyPROMO,http://www.summerfancys.com/
Royalty ,http://ask.fm/Mike_Deuces
nicole,http://vimeo.com/131614614
               lex.,http://Instagram.com/itsslex
Juriee Cole,https://www.pinterest.com/JurieWest/
Goddamn 47.,http://instagram.com/shumpmisfit
 sydney ,http://trendytokers.blogspot.com
Jamiyla,http://jamiylalife.wordpress.com/
Dash Wintour ,http://dashlashae.tumblr.com
ZipZip StrictlyStarz,http://Facebook.com/zipp9477
QueenPetty.,http://ask.fm/xbeautifulbliss
Queen Bubbsz Shakur,http://ProtionalGoddess.ForYou.com
MyOwnLane,http://GOALzAndAmbitions.Com
#BitchYouGuessediT,http://ask.fm/truestmira
Queen T,http://xbeautycocaine.polyvore.com
Kara Dupell ,http://facebook.com/karamakesitrain
Loudboy_Kev,http://www.datpiff.com/LoudBoy-Kev-Everything-Still-A-Hustle-mixtape.688689.html
IGWE TG,http://WWW.Soundcloud.com/JokerGang215
"Fug, LLC",http://goo.gl/Q9wMUP
HTC_Libby,http://www.houstontexans.com/cheerleaders/index.html
Moriece Veron,https://www.youtube.com/watch?v=HtwV52wztw8
Millionare Millani,http://m.youtube.com/watch?v=NOcFyFdXBuw
Linda Lei Vegas Host,http://www.playersclubtours.com/contact
Brittneykarmapretty,http://facebook.com
#WWESUPERMAN,https://www.youtube.com/channel/UCFFv-JXrl2zguxfo9QUW47A
Twisted Sports Jokes,http://www.twistedsports.spreadshirt.com
Scrilla KING,http://www.scrillaking.com
bihhh,http://Instagram.com/prettyvirgogirl
Martin Brian Ansah,http://www.youtube.com/watch?v=W68Nm7BVPzI
Luke Potter,https://www.youtube.com/watch?v=hDZppgcUsXc
HOT 97.4,http://www.HOT974.com
Anghel Dalene,http://bit.ly/yNGnD2
Brooklyn Bri,http://www.itsbrooklynbri.com
Cleveland Guy,https://soundcloud.com/legatomusic/legato-change
103.7 HNS RADIO,http://www.hnsradio.com
DeenaJonez,http://Facebook.com/DeenaJonez
MS.KING THE ONE&ONLY,http://Instagram.com/officialMsking
Marty,http://soundcloud.com/marsworld/made-it
Titilayo,http://www.goherbalife.com/brendaodufuwa
Lets Go Pats!,http://TopSportsReport.com
Char Lou' xo,http://www.deepest-sympathys.tumblr.com
TheOnlyCesodon,http://www.Soundcloud.com/cesodon
.,http://www.landonwashington.com/
Ain't You Him? ,http://www.soundcloud.com/iamktown
"Aylin Aydin Yapici
",http://www.dahanmarble.com
TATTED PAPA,http://Instagram.com/b.eezzz
[?]IT'S MY BIRTHDAY[?],http://Instagram.com/JamoneAntonio
AL[?][?]ighty hi,https://m.youtube.com/watch?v=8DSN8dJWLhk&feature=youtu.be
IG AsiyahTV ,http://ow.ly/KCRmb
#CavsMania [?],http://ClevelandMania.com
LadyRight,https://itunes.apple.com/album/id991195381
Cleveland New Day,https://www.groupon.com/visitor_referral/h/093d586d-a0b4-4efb-bf4f-d165483d20ee
arianna [?],http://pineapppleee.tumblr.com
[?][?]Niko[?][?],http://Instagram.com/nasierdash
VixenVal,http://vixenvalcamgurl.cammodels.com
Quincy Banks,http://Instagram.com/quincyworld_/
Best Tweets EVER(tm) *,http://Youtube.com/TaeeDaProducer
YOUNG WES,http://www.Instagram.com/OfficialYoungWes
Devean George,http://georgegroupnorth.com/
Ant  ,http://ask.fm/SnoopsOnACloud
Jay Da 4,https://itun.es/us/g9i_5
Good vibes Only,http://fashionordiex3.tumblr.com
Str8Drop(tm) KK,http://soundcloud.com/str8dropk
Angela C. Flowers,https://www.eventbrite.com/e/free-2-be-me-divas-youth-conference-tickets-15651305476?aff=eandprexshr
__King_Tori_,http://ask.fm/Tori1028
Tranquilo SODMG,http://facebook.com/SODMGpromotions
JayaNicole,https://m.youtube.com/watch?feature=share&v=vVdVwoXO6eo
cocaina[?][?][?],http://Instagram.com/lifeof_arkeevia
Somer Lessner,http://www.dld.bz/BBWbs
Cavs Nation,http://www.CavsNation.com
Jamie,https://www.youtube.com/channel/UCaBafnxCI9roqv55K0j1_8g
Wolf Boy,http://m.soundcloud.com/roninlegend
SHES OFFICIAL,http://www.facebook.com/shaya.babiee
Austin Texas,https://soundcloud.com/frankwrite
Ezell2film,http://www.youtube.com/ezell2film
M[?]RCUS  E L L i o T,http://MvrcusElliot.com
#girlboss,http://www.wearviche.com
Must Cavs,http://www.MustCavs.com
Supa Crank It(tm),http://www.SupaCrankIt.com
Most PRESTIGIOUS(r),https://itunes.apple.com/us/artist/billionaire-b/id512566552
GP Tha Label,http://m.soundcloud.com/gp-to-rt
Kid Basik,http://www.soundcloud.com/kidbasik
EVERYBODY LOVES CARM,http://instagram.com/_dropdeadpretty_
Alezia Redd ,https://youtu.be/f4ig6F8ey28
Mitchell Evans,http://www.vavel.com/mitchell-evans/
#IzzyTaughtMe,http://infamousizzymariee.tumblr.com
